month_start,stock_code,description,revenue_gbp,units_sold,orders,identified_customers
2011-08-01,21584,RETROSPOT SMALL TUBE MATCHES,262.35,159,7,7
2011-08-01,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS,261.86999999999995,163,18,15
2011-08-01,15056n,EDWARDIAN PARASOL NATURAL,261.66,21,4,0
2011-08-01,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER,261.06,50,15,6
2011-08-01,23324,RUSTIC STRAWBERRY JAM POT LARGE,259.36,130,11,11
2011-08-01,47599B,BLUE PARTY BAGS,259.3,143,8,8
2011-08-01,23273,HEART T-LIGHT HOLDER WILLIE WINKIE,259.04999999999995,157,14,14
2011-08-01,22428,ENAMEL FIRE BUCKET CREAM,257.61,35,11,9
2011-08-01,35970,ZINC FOLKART SLEIGH BELLS,257.27,139,20,17
2011-08-01,21498,RED RETROSPOT WRAP,256.5,625,20,19
2011-08-01,21974,SET OF 36 PAISLEY FLOWER DOILIES,254.49999999999997,153,24,16
2011-08-01,21811,HANGING HEART WITH BELL,254.36,188,18,11
2011-08-01,23235,STORAGE TIN VINTAGE LEAF,254.32999999999998,87,14,13
2011-08-01,23327,HANGING CLEAR MINI BOTTLE,254.01000000000002,399,12,8
2011-08-01,23093,SMALL PARISIENNE HEART PHOTO FRAME,253.92000000000002,99,18,14
2011-08-01,85025C,PINK HEART SHAPE PHOTO FRAME,253.57999999999998,170,5,3
2011-08-01,21257,VICTORIAN SEWING BOX MEDIUM,253.29999999999998,22,9,6
2011-08-01,22736,RIBBON REEL MAKING SNOWMEN,253.2,164,8,6
2011-08-01,23184,BULL DOG BOTTLE OPENER,252.84,44,20,14
2011-08-01,23164,REGENCY CAKE SLICE,252.51000000000002,50,12,11
2011-08-01,22109,FULL ENGLISH BREAKFAST PLATE,252.03,45,16,4
2011-08-01,21531,RED RETROSPOT SUGAR JAM BOWL,251.4,106,17,17
2011-08-01,22751,FELTCRAFT PRINCESS OLIVIA DOLL,251.21,66,19,17
2011-08-01,22672,FRENCH BATHROOM SIGN BLUE METAL,250.72999999999996,145,24,19
2011-08-01,22811,SET OF 6 T-LIGHTS CACTI,250.7,98,2,2
2011-08-01,90209C,PINK ENAMEL+GLASS HAIR COMB,249.9,141,3,3
2011-08-01,22738,RIBBON REEL SNOWY VILLAGE,249.04,160,10,5
2011-08-01,23051,RECYCLED ACAPULCO MAT BLUE,248.15,25,15,10
2011-08-01,23053,RECYCLED ACAPULCO MAT PINK,247.89,27,12,8
2011-08-01,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,245.64000000000001,56,25,15
2011-08-01,22686,FRENCH BLUE METAL DOOR SIGN No,242.45,195,18,8
2011-08-01,21985,PACK OF 12 HEARTS DESIGN TISSUES,242.35999999999999,788,42,29
2011-08-01,23007,SPACEBOY BABY GIFT SET,242.25,15,7,7
2011-08-01,22760,"TRAY, BREAKFAST IN BED",241.71,18,10,8
2011-08-01,20717,STRAWBERRY SHOPPER BAG,240.97,186,29,21
2011-08-01,23103,JINGLE BELL HEART DECORATION,240.85999999999996,142,14,11
2011-08-01,23331,DECORATIVE WICKER HEART SMALL,240.61,377,16,13
2011-08-01,21390,FILIGRIS HEART WITH BUTTERFLY,240.0,192,13,13
2011-08-01,84660A,WHITE STITCHED WALL CLOCK,239.37,303,7,5
2011-08-01,22894,TABLECLOTH RED APPLES DESIGN,238.79999999999998,24,5,5
2011-08-01,22838,3 TIER CAKE TIN RED AND CREAM,238.47,15,13,12
2011-08-01,23351,ROLL WRAP 50'S CHRISTMAS,238.35,196,14,10
2011-08-01,22426,ENAMEL WASH BOWL CREAM,237.71,58,20,16
2011-08-01,23323,WHITE WICKER STAR,237.39000000000001,113,25,21
2011-08-01,22505,MEMO BOARD COTTAGE DESIGN,237.1,42,17,12
2011-08-01,21452,TOADSTOOL MONEY BOX,236.96000000000004,78,16,13
2011-08-01,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,236.21,62,13,12
2011-08-01,23299,FOOD COVER WITH BEADS SET 2,236.13,60,12,9
2011-08-01,21888,BINGO SET,236.01,57,19,14
2011-08-01,23233,WRAP POPPIES DESIGN,236.0,600,15,15
2011-08-01,21918,SET 12 KIDS COLOUR CHALK STICKS,235.96,554,25,17
2011-08-01,23081,GREEN METAL BOX TOP SECRET,235.5,30,9,8
2011-08-01,21544,SKULLS WATER TRANSFER TATTOOS,235.12,320,14,11
2011-08-01,23122,PARTY CHARMS 50 PIECES,234.82,302,14,14
2011-08-01,23281,FOLDING BUTTERFLY MIRROR RED,234.75,321,9,8
2011-08-01,22179,SET 10 NIGHT OWL LIGHTS,233.73,23,14,6
2011-08-01,22649,STRAWBERRY FAIRY CAKE TEAPOT,233.54000000000002,46,10,8
2011-08-01,22188,BLACK HEART CARD HOLDER,233.33,79,13,13
2011-08-01,22274,FELTCRAFT DOLL EMILY,232.94000000000005,78,12,11
2011-08-01,21993,FLORAL FOLK STATIONERY SET,232.03,144,37,15
2011-08-01,21179,NO JUNK MAIL METAL SIGN,231.94,512,44,29
2011-08-01,22141,CHRISTMAS CRAFT TREE TOP ANGEL,231.46000000000004,114,10,9
2011-08-01,23054,RECYCLED ACAPULCO MAT LAVENDER,231.26,26,8,5
2011-08-01,21704,BAG 250g SWIRLY MARBLES,231.17,305,12,12
2011-08-01,23213,STAR WREATH DECORATION WITH BELL,231.13,182,15,13
2011-08-01,21992,VINTAGE PAISLEY STATIONERY SET,231.06,150,37,21
2011-08-01,22908,PACK OF 20 NAPKINS RED APPLES,231.05,281,25,22
2011-08-01,20992,JAZZ HEARTS PURSE NOTEBOOK,230.95,589,19,18
2011-08-01,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,230.71,81,19,8
2011-08-01,22746,POPPY'S PLAYHOUSE LIVINGROOM,230.37000000000003,103,24,17
2011-08-01,21394,RED POLKADOT BEAKER,228.92999999999998,587,15,15
2011-08-01,21700,BIG DOUGHNUT FRIDGE MAGNETS,228.71999999999997,198,12,6
2011-08-01,85024B,EAU DE NILE JEWELLED PHOTOFRAME,228.59999999999997,156,2,2
2011-08-01,21240,BLUE POLKADOT CUP,228.45,255,23,15
2011-08-01,84796B,BLUE SAVANNAH PICNIC HAMPER FOR 2,228.28999999999996,27,16,1
2011-08-01,23005,TRAVEL CARD WALLET I LOVE LONDON,228.01,538,32,27
2011-08-01,23160,REGENCY TEA SPOON,226.78,164,9,7
2011-08-01,23251,VINTAGE RED ENAMEL TRIM MUG,226.74,163,18,13
2011-08-01,84378,SET OF 3 HEART COOKIE CUTTERS,226.41,172,25,19
2011-08-01,48173C,DOORMAT BLACK FLOCK,226.39,29,12,8
2011-08-01,22295,HEART FILIGREE DOVE LARGE,226.02999999999997,135,15,13
2011-08-01,22939,ADULT APRON APPLE DELIGHT,223.64000000000001,44,10,9
2011-08-01,23135,SMALL ZINC HEART WALL ORGANISER,223.57,58,8,7
2011-08-01,82581,TOILET METAL SIGN,223.4,450,31,21
2011-08-01,23128,FELTCRAFT BOY JEAN-PAUL KIT,222.75,45,13,13
2011-08-01,21557,SET OF 6 FUNKY BEAKERS,222.16,48,7,2
2011-08-01,22354,RETROSPOT PADDED SEAT CUSHION,221.62,60,6,5
2011-08-01,23092,LARGE ANTIQUE WHITE PHOTO FRAME,221.20000000000002,28,10,9
2011-08-01,22580,ADVENT CALENDAR GINGHAM SACK,220.15,37,10,9
2011-08-01,23356,LOVE HOT WATER BOTTLE,220.15,37,8,8
2011-08-01,22466,FAIRY TALE COTTAGE NIGHTLIGHT,219.54999999999998,107,13,8
2011-08-01,22491,PACK OF 12 COLOURED PENCILS,218.09,263,17,16
2011-08-01,22735,RIBBON REEL SOCKS AND MITTENS,217.70999999999998,143,5,3
2011-08-01,21123,SET/10 IVORY POLKADOT PARTY CANDLES,217.47,177,19,10
2011-08-01,84976,RECTANGULAR SHAPED MIRROR,216.59,271,12,11
2011-08-01,22906,12 MESSAGE CARDS WITH ENVELOPES,216.09999999999997,126,17,14
2011-08-01,22896,PEG BAG APPLES DESIGN,215.57999999999998,82,17,14
2011-08-01,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,215.46,513,26,25
2011-08-01,22499,WOODEN UNION JACK BUNTING,215.12,35,12,9
2011-08-01,23550,WRAP ALPHABET POSTER,215.0,550,14,14
2011-08-01,23436,VINTAGE CHRISTMAS GIFT BAG LARGE,214.8,192,7,7
2011-08-01,23049,RECYCLED ACAPULCO MAT RED,214.63,25,9,8
2011-08-01,85053,FRENCH ENAMEL CANDLEHOLDER,213.71,95,20,14
2011-08-01,21794,CLASSIC FRENCH STYLE BASKET NATURAL,213.55,59,13,12
2011-08-01,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,213.23,44,17,9
2011-08-01,23302,KNEELING MAT HOUSEWORK DESIGN,212.82999999999998,127,24,21
2011-08-01,21499,BLUE POLKADOT WRAP,212.5,525,18,18
2011-08-01,22029,SPACEBOY BIRTHDAY CARD,212.06,526,34,26
2011-08-01,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,211.74,66,17,11
2011-08-01,22588,CARD HOLDER GINGHAM HEART,211.01,69,19,14
2011-08-01,85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,208.79999999999998,144,1,1
2011-08-01,22691,DOORMAT WELCOME SUNRISE,208.68,25,12,7
2011-08-01,21012,ANTIQUE ALL GLASS CANDLESTICK,207.9,93,11,5
2011-08-01,84030E,ENGLISH ROSE HOT WATER BOTTLE,207.41,45,15,12
2011-08-01,22075,6 RIBBONS ELEGANT CHRISTMAS,206.85,137,9,8
2011-08-01,35637A,IVORY STRING CURTAIN WITH POLE,205.96,88,5,3
2011-08-01,22762,CUPBOARD 3 DRAWER MA CAMPAGNE,205.92,14,6,5
2011-08-01,21703,BAG 125g SWIRLY MARBLES,205.5,503,14,14
2011-08-01,22412,METAL SIGN NEIGHBOURHOOD WITCH,205.45000000000002,93,14,9
2011-08-01,84987,SET OF 36 TEATIME PAPER DOILIES,204.72,137,19,16
2011-08-01,84279P,CHERRY BLOSSOM DECORATIVE FLASK,203.51,53,13,11
2011-08-01,21259,VICTORIAN SEWING BOX SMALL,203.42,32,12,10
2011-08-01,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,202.94,126,31,19
2011-08-01,22348,TEA BAG PLATE RED RETROSPOT,202.30999999999997,227,32,17
2011-08-01,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,200.17000000000002,31,15,8
2011-08-01,22676,FRENCH BLUE METAL DOOR SIGN 1,199.8,155,21,15
2011-08-01,22812,PACK 3 BOXES CHRISTMAS PANNETONE,199.14999999999998,112,6,2
2011-08-01,22595,GINGHAM HEART DECORATION,199.13,215,21,14
2011-08-01,22810,SET OF 6 T-LIGHTS SNOWMEN,199.1,74,7,7
2011-08-01,22380,TOY TIDY SPACEBOY,199.08,89,21,15
2011-08-01,23187,FRENCH STYLE STORAGE JAR BONBONS,198.35999999999999,684,13,13
2011-08-01,21706,FOLDING UMBRELLA RED/WHITE POLKADOT,198.06,39,11,10
2011-08-01,22185,SLATE TILE NATURAL HANGING,197.93999999999997,114,15,11
2011-08-01,21313,GLASS HEART T-LIGHT HOLDER,197.07,249,7,2
2011-08-01,15039,SANDALWOOD FAN,197.05999999999997,152,17,8
2011-08-01,22502,PICNIC BASKET WICKER SMALL,196.75,29,14,12
2011-08-01,20983,12 PENCILS TALL TUBE RED RETROSPOT,196.63,235,24,21
2011-08-01,22364,GLASS JAR DIGESTIVE BISCUITS,195.6,68,8,4
2011-08-01,22929,SCHOOL DESK AND CHAIR,195.0,3,2,2
2011-08-01,84792,ENCHANTED BIRD COATHANGER 5 HOOK,194.96,40,15,12
2011-08-01,22222,CAKE PLATE LOVEBIRD WHITE,194.73000000000002,38,14,7
2011-08-01,22712,CARD DOLLY GIRL,194.39,481,32,21
2011-08-01,15058A,BLUE POLKADOT GARDEN PARASOL,193.0,24,10,5
2011-08-01,23061,VINTAGE EMBOSSED HEART,192.87,133,15,10
2011-08-01,22677,FRENCH BLUE METAL DOOR SIGN 2,192.1,144,21,11
2011-08-01,22377,BOTTLE BAG RETROSPOT,192.01,75,16,8
2011-08-01,22460,EMBOSSED GLASS TEALIGHT HOLDER,191.7,134,12,8
2011-08-01,23009,I LOVE LONDON BABY GIFT SET,191.39999999999998,12,4,4
2011-08-01,21098,CHRISTMAS TOILET ROLL,191.32,164,9,8
2011-08-01,23274,STAR T-LIGHT HOLDER WILLIE WINKIE,191.29999999999998,106,8,7
2011-08-01,21467,CHERRY CROCHET FOOD COVER,191.25,51,9,9
2011-08-01,22779,WOODEN OWLS LIGHT GARLAND,191.25,45,10,10
2011-08-01,22674,FRENCH TOILET SIGN BLUE METAL,191.05,148,23,19
2011-08-01,23109,PACK OF SIX LED TEA LIGHTS,190.74,64,12,7
2011-08-01,21934,SKULL SHOULDER BAG,190.68,108,22,9
2011-08-01,22085,PAPER CHAIN KIT SKULLS,190.5,70,6,6
2011-08-01,22121,NOEL WOODEN BLOCK LETTERS,190.03000000000003,33,7,6
2011-08-01,22432,WATERING CAN PINK BUNNY,189.60999999999999,95,17,13
2011-08-01,22983,CARD BILLBOARD FONT,189.46,458,37,27
2011-08-01,21793,CLASSIC FRENCH STYLE BASKET BROWN,189.16,47,11,10
2011-08-01,22807,SET OF 6 T-LIGHTS TOADSTOOLS,188.71,65,8,5
2011-08-01,22331,WOODLAND PARTY BAG + STICKER SET,188.35999999999999,116,9,8
2011-08-01,22374,AIRLINE BAG VINTAGE JET SET RED,187.23000000000002,43,13,12
2011-08-01,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,187.01,136,17,12
2011-08-01,21756,BATH BUILDING BLOCK WORD,184.18,30,13,12
2011-08-01,21395,BLUE POLKADOT BEAKER,183.69,471,11,11
2011-08-01,22430,ENAMEL WATERING CAN CREAM,183.27,35,12,10
2011-08-01,22425,ENAMEL COLANDER CREAM,183.15,37,12,12
2011-08-01,84660C,PINK STITCHED WALL CLOCK,182.84,223,6,4
2011-08-01,21892,TRADITIONAL WOODEN CATCH CUP GAME,182.22,139,19,14
2011-08-01,20751,FUNKY WASHING UP GLOVES ASSORTED,180.46,84,11,9
2011-08-01,22824,3 TIER SWEETHEART GARDEN SHELF,179.75,5,5,5
2011-08-01,22110,BIRD HOUSE HOT WATER BOTTLE,179.72,57,11,5
2011-08-01,72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,179.26000000000002,87,10,6
2011-08-01,22366,DOORMAT AIRMAIL,179.09,19,9,6
2011-08-01,21628,TRIANGULAR POUFFE VINTAGE,178.67,11,4,2
2011-08-01,22704,WRAP RED APPLES,178.5,425,14,13
2011-08-01,23354,6 GIFT TAGS 50'S CHRISTMAS,177.47,209,14,12
2011-08-01,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,177.14,412,38,25
2011-08-01,51014A,"FEATHER PEN,HOT PINK",176.25,435,18,12
2011-08-01,23352,ROLL WRAP 50'S RED CHRISTMAS,174.72,148,7,5
2011-08-01,21906,PHARMACIE FIRST AID TIN,174.45,21,12,6
2011-08-01,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,174.29,77,18,11
2011-08-01,22130,PARTY CONE CHRISTMAS DECORATION,174.23,227,6,6
2011-08-01,85049A,TRADITIONAL CHRISTMAS RIBBONS,173.71,138,13,11
2011-08-01,22938,CUPCAKE LACE PAPER SET 6,173.54999999999998,89,7,7
2011-08-01,22959,WRAP CHRISTMAS VILLAGE,173.0,450,11,11
2011-08-01,23545,WRAP RED VINTAGE DOILY,173.0,450,10,10
2011-08-01,22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,172.87,117,17,8
2011-08-01,23266,SET OF 3 WOODEN STOCKING DECORATION,172.42,136,17,14
2011-08-01,22165,"DIAMANTE HEART SHAPED WALL MIRROR,",172.16,16,5,1
2011-08-01,21989,PACK OF 20 SKULL PAPER NAPKINS,172.07,185,16,13
2011-08-01,22452,MEASURING TAPE BABUSHKA PINK,171.64000000000001,64,12,7
2011-08-01,22489,PACK OF 12 TRADITIONAL CRAYONS,170.93,408,26,18
2011-08-01,22079,RIBBON REEL HEARTS DESIGN,170.57,96,17,11
2011-08-01,22849,BREAD BIN DINER STYLE MINT,170.45,11,5,5
2011-08-01,22671,FRENCH LAUNDRY SIGN BLUE METAL,169.92,100,16,13
2011-08-01,10135,COLOURING PENCILS BROWN TUBE,169.75,151,4,4
2011-08-01,21623,VINTAGE UNION JACK MEMOBOARD,169.32999999999998,14,10,7
2011-08-01,22813,PACK 3 BOXES BIRD PANNETONE,169.31,79,11,6
2011-08-01,23010,CIRCUS PARADE BABY GIFT SET,168.57,9,7,5
2011-08-01,21411,GINGHAM HEART DOORSTOP RED,168.53,33,16,11
2011-08-01,22843,BISCUIT TIN VINTAGE GREEN,168.32999999999998,23,10,9
2011-08-01,23547,WRAP FLOWER SHOP,168.0,400,16,16
2011-08-01,22854,CREAM SWEETHEART EGG HOLDER,167.85,39,2,2
2011-08-01,21735,TWO DOOR CURIO CABINET,167.7,14,7,6
2011-08-01,22669,RED BABY BUNTING,167.38,50,14,9
2011-08-01,22794,SWEETHEART WIRE MAGAZINE RACK,166.84,20,12,9
2011-08-01,22119,PEACE WOODEN BLOCK LETTERS,166.54999999999998,25,7,7
2011-08-01,21447,12 IVORY ROSE PEG PLACE SETTINGS,166.46,108,12,5
2011-08-01,22336,DOVE DECORATION PAINTED ZINC,166.20000000000002,300,4,4
2011-08-01,20984,12 PENCILS TALL TUBE POSY,166.05999999999997,568,32,30
2011-08-01,72802C,VANILLA SCENT CANDLE JEWELLED BOX,165.54,38,8,7
2011-08-01,84558A,3D DOG PICTURE PLAYING CARDS,165.20000000000002,56,10,10
2011-08-01,21519,GIN & TONIC DIET GREETING CARD,165.09,399,27,19
2011-08-01,22827,RUSTIC SEVENTEEN DRAWER SIDEBOARD,165.0,1,1,1
2011-08-01,16219,HOUSE SHAPE PENCIL SHARPENER,164.04,780,8,2
2011-08-01,21201,TROPICAL HONEYCOMB PAPER GARLAND,163.85000000000002,68,6,4
2011-08-01,23249,VINTAGE RED ENAMEL TRIM PLATE,163.2,84,10,6
2011-08-01,79160,HEART SHAPE WIRELESS DOORBELL,162.24,96,2,2
2011-08-01,20978,36 PENCILS TUBE SKULLS,162.1,120,20,12
2011-08-01,23026,DRAWER KNOB VINTAGE GLASS STAR,161.97,69,11,9
2011-08-01,22867,HAND WARMER BIRD DESIGN,161.63000000000002,76,9,8
2011-08-01,23090,VINTAGE GLASS T-LIGHT HOLDER,160.98999999999998,193,11,10
2011-08-01,21625,VINTAGE UNION JACK APRON,160.77,19,8,6
2011-08-01,22115,METAL SIGN EMPIRE TEA,160.63,197,19,18
2011-08-01,21211,SET OF 72 SKULL PAPER DOILIES,160.6,124,5,4
2011-08-01,22990,COTTON APRON PANTRY DESIGN,160.18,30,12,10
2011-08-01,21484,CHICK GREY HOT WATER BOTTLE,160.14,38,12,9
2011-08-01,22678,FRENCH BLUE METAL DOOR SIGN 3,159.84,124,17,12
2011-08-01,21845,DAIRY MAID STRIPE MUG,159.58,202,6,6
2011-08-01,22300,COFFEE MUG DOG + BALL DESIGN,159.53,55,15,8
2011-08-01,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,159.38,48,10,9
2011-08-01,20828,GLITTER BUTTERFLY CLIPS,159.25,53,14,9
2011-08-01,22180,RETROSPOT LAMP,159.2,16,8,8
2011-08-01,22337,ANGEL DECORATION PAINTED ZINC,158.4,288,1,1
2011-08-01,22461,SAVOY ART DECO CLOCK,158.00000000000003,40,8,8
2011-08-01,84029E,RED WOOLLY HOTTIE WHITE HEART.,157.95,27,8,3
2011-08-01,23181,BULL DOG BOTTLE TOP WALL CLOCK,157.01,17,8,6
2011-08-01,22996,TRAVEL CARD WALLET VINTAGE TICKET,156.12,360,34,25
2011-08-01,22851,SET 20 NAPKINS FAIRY CAKES DESIGN,155.48999999999998,171,22,14
2011-08-01,23349,ROLL WRAP VINTAGE CHRISTMAS,154.96,123,10,9
2011-08-01,22675,FRENCH KITCHEN SIGN BLUE METAL,154.92,122,20,17
2011-08-01,85185B,PINK HORSE SOCK PUPPET,154.73999999999998,58,6,5
2011-08-01,21463,MIRRORED DISCO BALL,154.70000000000002,26,10,8
2011-08-01,37450,CERAMIC CAKE BOWL + HANGING CAKES,153.42000000000002,54,8,5
2011-08-01,85049G,CHOCOLATE BOX RIBBONS,152.42000000000002,120,21,19
2011-08-01,21986,PACK OF 12 PINK POLKADOT TISSUES,152.38,478,23,17
2011-08-01,22797,CHEST OF DRAWERS GINGHAM HEART,151.32999999999998,7,6,4
2011-08-01,85023B,EAU DE NILE JEWELLED PHOTOFRAME,151.20000000000002,72,1,1
2011-08-01,22585,PACK OF 6 BIRDY GIFT TAGS,151.17000000000002,119,15,13
2011-08-01,21391,FRENCH LAVENDER SCENT HEART,150.75,201,14,14
2011-08-01,20982,12 PENCILS TALL TUBE SKULLS,150.52,166,18,11
2011-08-01,21534,DAIRY MAID LARGE MILK JUG,150.0,32,7,7
2011-08-01,84963B,BLUE PAINTED KASHMIRI CHAIR,149.85000000000002,3,1,1
2011-08-01,22732,3D VINTAGE CHRISTMAS STICKERS,149.74,117,11,8
2011-08-01,22601,CHRISTMAS RETROSPOT ANGEL WOOD,149.44,196,8,7
2011-08-01,22763,KEY CABINET MA CAMPAGNE,149.43,12,7,5
2011-08-01,23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,149.4,36,8,8
2011-08-01,22914,BLUE COAT RACK PARIS FASHION,149.39000000000001,29,13,11
2011-08-01,23018,LARGE APOTHECARY MEASURING JAR,149.0,13,4,4
2011-08-01,21627,ELEPHANT CARNIVAL POUFFE,148.76999999999998,9,4,2
2011-08-01,22927,GREEN GIANT GARDEN THERMOMETER,148.75,25,11,11
2011-08-01,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,148.71,118,14,12
2011-08-01,23066,SMALL DECO JEWELLERY STAND,148.63,17,7,5
2011-08-01,22419,LIPSTICK PEN RED,148.61,291,16,7
2011-08-01,23015,CORDIAL GLASS JUG,148.5,18,7,7
2011-08-01,22984,CARD GINGHAM ROSE,148.43,373,22,19
2011-08-01,22639,SET OF 4 NAPKIN CHARMS HEARTS,148.38,61,9,7
2011-08-01,84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,148.20000000000002,780,13,12
2011-08-01,20981,12 PENCILS TALL TUBE WOODLAND,147.54999999999998,169,25,20
2011-08-01,22986,WRAP GINGHAM ROSE,147.42,351,15,15
2011-08-01,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,147.33,81,18,10
2011-08-01,21705,BAG 500g SWIRLY MARBLES,147.14,94,10,9
2011-08-01,16161U,WRAP SUKI AND FRIENDS,147.0,350,13,13
2011-08-01,22679,FRENCH BLUE METAL DOOR SIGN 4,146.13,114,15,12
2011-08-01,82567,"AIRLINE LOUNGE,METAL SIGN",145.78,73,28,14
2011-08-01,22358,KINGS CHOICE TEA CADDY,145.63,33,10,5
2011-08-01,22974,CHILDRENS DOLLY GIRL MUG,145.17999999999998,86,11,8
2011-08-01,21903,MAN FLU METAL SIGN,144.83,68,13,12
2011-08-01,82578,KITCHEN METAL SIGN,144.26000000000002,236,30,21
2011-08-01,21114,LAVENDER SCENTED FABRIC HEART,143.75,115,12,12
2011-08-01,21708,FOLDING UMBRELLA CREAM POLKADOT,143.55,29,6,6
2011-08-01,22329,ROUND CONTAINER SET OF 5 RETROSPOT,143.52999999999997,85,16,12
2011-08-01,22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,143.25,57,4,2
2011-08-01,21424,WOODLAND STORAGE BOX LARGE,142.94,26,8,2
2011-08-01,22582,PACK OF 6 SWEETIE GIFT BOXES,142.79999999999998,56,4,4
2011-08-01,22544,MINI JIGSAW SPACEBOY,142.23999999999998,371,11,10
2011-08-01,22972,CHILDREN'S SPACEBOY MUG,141.89,85,11,9
2011-08-01,22195,LARGE HEART MEASURING SPOONS,141.85,81,19,13
2011-08-01,21494,ROTATING LEAVES T-LIGHT HOLDER,141.76,103,10,5
2011-08-01,22047,EMPIRE GIFT WRAP,141.5,375,8,8
2011-08-01,22167,OVAL WALL MIRROR DIAMANTE,141.19,11,6,1
2011-08-01,23130,MISTLETOE HEART WREATH GREEN,141.10000000000002,34,10,10
2011-08-01,22829,SWEETHEART WIRE WALL TIDY,141.07999999999998,12,7,4
2011-08-01,21609,SET 12 LAVENDER BOTANICAL T-LIGHTS,140.1,54,5,5
2011-08-01,22602,RETROSPOT WOODEN HEART DECORATION,139.93,127,19,10
2011-08-01,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,139.55,50,8,5
2011-08-01,23034,DRAWER KNOB CERAMIC BLACK,139.2,96,8,8
2011-08-01,84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,139.17000000000002,9,5,3
2011-08-01,22449,SILK PURSE BABUSHKA PINK,139.11,44,12,3
2011-08-01,85049C,ROMANTIC PINKS RIBBONS,138.75,111,17,17
2011-08-01,37500,TEA TIME TEAPOT IN GIFT BOX,138.72,26,9,6
2011-08-01,23325,RUSTIC STRAWBERRY JAM POT SMALL,138.6,84,5,5
2011-08-01,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,138.59,33,11,8
2011-08-01,22360,GLASS JAR ENGLISH CONFECTIONERY,138.43,45,11,8
2011-08-01,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,138.15,125,4,3
2011-08-01,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,138.07999999999998,319,31,24
2011-08-01,22315,200 RED + WHITE BENDY STRAWS,137.85000000000002,121,12,7
2011-08-01,23124,18PC WOODEN CUTLERY SET DISPOSABLE,137.19,72,10,2
2011-08-01,23129,HEART SHAPED HOLLY WREATH,136.95000000000002,33,8,8
2011-08-01,16169E,WRAP 50'S CHRISTMAS,136.5,325,13,13
2011-08-01,22174,PHOTO CUBE,136.19,55,14,4
2011-08-01,20985,HEART CALCULATOR,135.88,121,9,5
2011-08-01,84568,GIRLS ALPHABET IRON ON PATCHES,135.66,467,15,1
2011-08-01,21207,SKULL AND CROSSBONES GARLAND,135.56,88,8,5
2011-08-01,22660,DOORMAT I LOVE LONDON,135.5,17,5,3
2011-08-01,22563,HAPPY STENCIL CRAFT,135.36,110,17,14
2011-08-01,22973,CHILDREN'S CIRCUS PARADE MUG,135.26999999999998,79,11,8
2011-08-01,23085,ANTIQUE SILVER BAUBLE LAMP,135.20000000000002,13,4,4
2011-08-01,85061W,WHITE JEWELLED HEART DECORATION,135.16,148,9,8
2011-08-01,22915,ASSORTED BOTTLE TOP MAGNETS,135.06,327,15,12
2011-08-01,21115,ROSE CARAVAN DOORSTOP,135.0,20,9,9
2011-08-01,23444,Next Day Carriage,135.0,9,9,9
2011-08-01,84880,WHITE WIRE EGG HOLDER,135.0,18,7,7
2011-08-01,20897,VINTAGE NOTEBOOK PARIS DAYS,134.96999999999997,53,2,1
2011-08-01,23153,ZINC SWEETHEART WIRE LETTER RACK,134.96,35,13,12
2011-08-01,22947,WOODEN ADVENT CALENDAR RED,134.32,8,6,2
2011-08-01,35648,VINTAGE BEAD PINK PURSE,134.25,155,10,6
2011-08-01,47351B,BLUE VOILE LAMPSHADE,134.2,52,2,1
2011-08-01,22076,6 RIBBONS EMPIRE,134.14999999999998,83,14,8
2011-08-01,84356,POMPOM CURTAIN,133.95,21,6,6
2011-08-01,85130B,BEADED CRYSTAL HEART GREEN LARGE,133.51,169,8,8
2011-08-01,21788,KIDS RAIN MAC BLUE,133.45,157,9,7
2011-08-01,22101,MIRROR MOSAIC VOTIVE HOLDER,133.32000000000002,64,4,2
2011-08-01,22094,RED RETROSPOT TISSUE BOX,133.08,320,20,16
