order_id,order_date,month_start,customer_id,country,order_revenue_gbp,units_sold,distinct_products,line_count,is_identified_customer
576600,2011-11-15,2011-11-01,18181,United Kingdom,366.85,133,40,41,True
576601,2011-11-15,2011-11-01,14595,United Kingdom,81.54,22,6,6,True
576602,2011-11-15,2011-11-01,14156,EIRE,832.58,226,13,13,True
576603,2011-11-15,2011-11-01,14911,EIRE,524.28,195,29,29,True
576604,2011-11-15,2011-11-01,13435,United Kingdom,835.97,460,19,19,True
576605,2011-11-15,2011-11-01,14562,United Kingdom,215.84,66,13,13,True
576606,2011-11-15,2011-11-01,13410,United Kingdom,274.40000000000003,112,5,5,True
576607,2011-11-15,2011-11-01,12474,Germany,710.86,526,41,41,True
576608,2011-11-15,2011-11-01,17381,United Kingdom,595.44,1152,3,3,True
576609,2011-11-15,2011-11-01,15556,United Kingdom,279.77,236,31,31,True
576610,2011-11-15,2011-11-01,15679,United Kingdom,46.62,90,4,4,True
576611,2011-11-15,2011-11-01,17357,United Kingdom,378.49,150,40,43,True
576612,2011-11-15,2011-11-01,17357,United Kingdom,5.9,2,1,1,True
576613,2011-11-15,2011-11-01,13854,United Kingdom,310.04,60,4,4,True
576614,2011-11-15,2011-11-01,12933,United Kingdom,250.04,121,57,57,True
576615,2011-11-15,2011-11-01,17231,United Kingdom,389.76,222,79,79,True
576616,2011-11-15,2011-11-01,14853,United Kingdom,261.3,48,6,6,True
576617,2011-11-15,2011-11-01,,United Kingdom,5046.62,1544,593,593,False
576618,2011-11-15,2011-11-01,,United Kingdom,4872.67,1306,552,552,False
576622,2011-11-15,2011-11-01,14217,United Kingdom,105.76,43,7,7,True
576623,2011-11-15,2011-11-01,12748,United Kingdom,1301.0,1082,7,7,True
576624,2011-11-15,2011-11-01,16156,United Kingdom,396.0,178,15,15,True
576625,2011-11-15,2011-11-01,15571,United Kingdom,121.6,34,7,7,True
576626,2011-11-15,2011-11-01,12890,United Kingdom,376.72,256,78,79,True
576627,2011-11-16,2011-11-01,14426,United Kingdom,361.8,216,8,8,True
576628,2011-11-16,2011-11-01,13449,United Kingdom,291.88,222,19,19,True
576629,2011-11-16,2011-11-01,12621,Germany,610.28,253,17,17,True
576630,2011-11-16,2011-11-01,13816,Germany,199.98,91,11,11,True
576631,2011-11-16,2011-11-01,16626,United Kingdom,226.4,184,5,5,True
576633,2011-11-16,2011-11-01,13297,United Kingdom,356.39,177,8,8,True
576634,2011-11-16,2011-11-01,13297,United Kingdom,94.56,44,3,3,True
576635,2011-11-16,2011-11-01,15269,United Kingdom,408.8,26,2,2,True
576636,2011-11-16,2011-11-01,12912,United Kingdom,139.92000000000002,72,2,2,True
576637,2011-11-16,2011-11-01,16079,United Kingdom,313.62,210,5,5,True
576638,2011-11-16,2011-11-01,13890,United Kingdom,219.35,117,13,13,True
576639,2011-11-16,2011-11-01,13894,United Kingdom,282.45,141,15,15,True
576640,2011-11-16,2011-11-01,13894,United Kingdom,121.32,108,1,2,True
576641,2011-11-16,2011-11-01,17549,United Kingdom,120.66,150,4,4,True
576642,2011-11-16,2011-11-01,12963,United Kingdom,138.21,55,9,9,True
576644,2011-11-16,2011-11-01,,United Kingdom,5508.52,684,232,234,False
576645,2011-11-16,2011-11-01,16245,United Kingdom,643.96,584,39,39,True
576646,2011-11-16,2011-11-01,,Unspecified,333.2,188,19,19,False
576648,2011-11-16,2011-11-01,14057,United Kingdom,639.16,490,14,14,True
576649,2011-11-16,2011-11-01,16008,United Kingdom,148.07,125,16,16,True
576650,2011-11-16,2011-11-01,14286,United Kingdom,1935.9,1505,92,92,True
576651,2011-11-16,2011-11-01,14626,United Kingdom,609.07,209,27,27,True
576652,2011-11-16,2011-11-01,17198,United Kingdom,170.56,115,17,19,True
576653,2011-11-16,2011-11-01,14156,EIRE,4391.16,2900,26,26,True
576654,2011-11-16,2011-11-01,15584,United Kingdom,144.06,67,29,29,True
576655,2011-11-16,2011-11-01,15687,United Kingdom,470.33,165,24,24,True
576656,2011-11-16,2011-11-01,15687,United Kingdom,30.0,24,2,2,True
576657,2011-11-16,2011-11-01,12720,Germany,409.02,262,25,25,True
576658,2011-11-16,2011-11-01,14534,United Kingdom,290.81,159,22,22,True
576659,2011-11-16,2011-11-01,15373,United Kingdom,21.0,1,1,1,True
576660,2011-11-16,2011-11-01,15110,United Kingdom,315.7,66,8,8,True
576661,2011-11-16,2011-11-01,17377,United Kingdom,102.79,42,13,13,True
576663,2011-11-16,2011-11-01,16157,United Kingdom,247.98,102,7,7,True
576664,2011-11-16,2011-11-01,14646,Netherlands,232.5,147,3,3,True
576665,2011-11-16,2011-11-01,17841,United Kingdom,887.25,457,135,143,True
576666,2011-11-16,2011-11-01,17841,United Kingdom,4.2,2,1,1,True
576667,2011-11-16,2011-11-01,12963,United Kingdom,498.06,262,22,22,True
576668,2011-11-16,2011-11-01,18246,United Kingdom,363.2,96,2,2,True
576669,2011-11-16,2011-11-01,12640,France,77.76,25,2,2,True
576671,2011-11-16,2011-11-01,14385,United Kingdom,55.16,54,4,4,True
576672,2011-11-16,2011-11-01,12731,France,1497.52,662,22,22,True
576676,2011-11-16,2011-11-01,16855,United Kingdom,177.2,84,10,10,True
576677,2011-11-16,2011-11-01,16393,United Kingdom,319.86,143,29,29,True
576684,2011-11-16,2011-11-01,14092,United Kingdom,625.86,234,24,24,True
576686,2011-11-16,2011-11-01,16916,United Kingdom,365.98,329,85,87,True
576687,2011-11-16,2011-11-01,13558,United Kingdom,159.13,82,48,48,True
576688,2011-11-16,2011-11-01,16717,United Kingdom,1980.26,924,91,91,True
576689,2011-11-16,2011-11-01,16657,United Kingdom,230.37,226,35,38,True
576690,2011-11-16,2011-11-01,15900,United Kingdom,337.28,216,44,47,True
576691,2011-11-16,2011-11-01,14507,United Kingdom,237.6,48,1,1,True
576692,2011-11-16,2011-11-01,17412,United Kingdom,201.44,178,12,12,True
576693,2011-11-16,2011-11-01,13199,United Kingdom,443.4,300,4,4,True
576694,2011-11-16,2011-11-01,14426,United Kingdom,309.37,231,16,16,True
576695,2011-11-16,2011-11-01,16469,United Kingdom,177.93,99,59,59,True
576696,2011-11-16,2011-11-01,16669,United Kingdom,623.54,396,77,79,True
576704,2011-11-16,2011-11-01,14527,United Kingdom,165.92,33,22,22,True
576734,2011-11-16,2011-11-01,17680,United Kingdom,184.4,96,11,11,True
576736,2011-11-16,2011-11-01,13089,United Kingdom,356.1,174,4,4,True
576758,2011-11-16,2011-11-01,16814,United Kingdom,273.04,112,9,9,True
576768,2011-11-16,2011-11-01,13408,United Kingdom,1145.32,460,11,11,True
576769,2011-11-16,2011-11-01,13575,United Kingdom,107.45,67,7,7,True
576770,2011-11-16,2011-11-01,13926,United Kingdom,223.85,104,11,11,True
576771,2011-11-16,2011-11-01,13285,United Kingdom,739.02,597,50,50,True
576772,2011-11-16,2011-11-01,16839,United Kingdom,434.5,170,3,3,True
576774,2011-11-16,2011-11-01,13131,United Kingdom,301.1,166,13,13,True
576775,2011-11-16,2011-11-01,13629,United Kingdom,716.0,400,3,3,True
576778,2011-11-16,2011-11-01,16085,United Kingdom,241.53,165,41,41,True
576779,2011-11-16,2011-11-01,14554,United Kingdom,1134.6,725,111,124,True
576780,2011-11-16,2011-11-01,13258,United Kingdom,370.36,155,19,19,True
576781,2011-11-16,2011-11-01,13939,United Kingdom,178.34,190,11,11,True
576782,2011-11-16,2011-11-01,17500,United Kingdom,340.0,4,1,1,True
576783,2011-11-16,2011-11-01,13447,United Kingdom,475.13,235,21,21,True
576784,2011-11-16,2011-11-01,16204,United Kingdom,384.18,218,45,50,True
576786,2011-11-16,2011-11-01,16999,United Kingdom,238.99,153,6,6,True
576787,2011-11-16,2011-11-01,13815,Germany,946.41,499,36,36,True
576789,2011-11-16,2011-11-01,12569,Germany,60.12,109,5,5,True
576790,2011-11-16,2011-11-01,12569,Germany,67.75,6,2,2,True
576791,2011-11-16,2011-11-01,17896,United Kingdom,256.32,288,2,2,True
576792,2011-11-16,2011-11-01,17596,United Kingdom,295.17,459,11,11,True
576809,2011-11-16,2011-11-01,14851,United Kingdom,305.22,186,14,14,True
576824,2011-11-16,2011-11-01,12910,United Kingdom,408.66,150,6,6,True
576826,2011-11-16,2011-11-01,12910,United Kingdom,49.8,36,2,2,True
576827,2011-11-16,2011-11-01,12901,United Kingdom,612.0,720,1,1,True
576828,2011-11-16,2011-11-01,,United Kingdom,62.96,19,19,19,False
576829,2011-11-16,2011-11-01,,EIRE,164.51,34,4,4,False
576830,2011-11-16,2011-11-01,14898,United Kingdom,278.13,149,34,41,True
576832,2011-11-16,2011-11-01,13102,United Kingdom,263.0,161,9,9,True
576833,2011-11-16,2011-11-01,17434,United Kingdom,226.17,397,17,17,True
576834,2011-11-16,2011-11-01,13458,United Kingdom,389.41,193,18,18,True
576836,2011-11-16,2011-11-01,16191,United Kingdom,462.28,322,14,14,True
576837,2011-11-16,2011-11-01,,United Kingdom,6081.09,1688,585,585,False
576838,2011-11-16,2011-11-01,18075,United Kingdom,353.98,170,20,20,True
576840,2011-11-16,2011-11-01,,United Kingdom,5368.13,1332,543,544,False
576841,2011-11-16,2011-11-01,17368,United Kingdom,106.88,32,26,26,True
576842,2011-11-16,2011-11-01,13599,United Kingdom,295.8,226,14,14,True
576844,2011-11-16,2011-11-01,16713,United Kingdom,1115.52,794,27,27,True
576845,2011-11-16,2011-11-01,12991,United Kingdom,200.2,44,9,9,True
576846,2011-11-16,2011-11-01,13500,United Kingdom,497.97,289,27,27,True
576847,2011-11-16,2011-11-01,17017,United Kingdom,456.6,412,11,11,True
576848,2011-11-16,2011-11-01,15051,United Kingdom,245.68,124,34,34,True
576849,2011-11-16,2011-11-01,13924,United Kingdom,23.55,7,3,3,True
576851,2011-11-16,2011-11-01,15967,United Kingdom,235.78,145,42,47,True
576852,2011-11-16,2011-11-01,16809,United Kingdom,294.32,194,37,37,True
576853,2011-11-16,2011-11-01,12971,United Kingdom,93.39,57,3,3,True
576854,2011-11-16,2011-11-01,12993,United Kingdom,42.36000000000001,36,3,3,True
576855,2011-11-16,2011-11-01,17757,United Kingdom,238.92,200,28,28,True
576857,2011-11-16,2011-11-01,12748,United Kingdom,218.77,133,81,83,True
576859,2011-11-16,2011-11-01,18167,United Kingdom,495.78,152,15,15,True
576860,2011-11-16,2011-11-01,17602,United Kingdom,769.36,639,81,83,True
576861,2011-11-16,2011-11-01,18041,United Kingdom,220.94,340,17,17,True
576862,2011-11-16,2011-11-01,14825,United Kingdom,290.81,125,12,12,True
576863,2011-11-16,2011-11-01,12626,Germany,251.97,123,13,13,True
576864,2011-11-16,2011-11-01,12748,United Kingdom,200.78,179,58,59,True
576865,2011-11-16,2011-11-01,12748,United Kingdom,103.69,45,28,28,True
576867,2011-11-16,2011-11-01,13012,United Kingdom,285.3,122,16,16,True
576869,2011-11-16,2011-11-01,12500,Germany,617.04,577,5,5,True
576872,2011-11-16,2011-11-01,13238,United Kingdom,277.88,111,14,14,True
576873,2011-11-16,2011-11-01,17835,United Kingdom,109.84,161,19,19,True
576874,2011-11-16,2011-11-01,15432,United Kingdom,171.19,65,10,10,True
576875,2011-11-16,2011-11-01,15805,United Kingdom,349.6,150,9,9,True
576876,2011-11-16,2011-11-01,16804,United Kingdom,411.98,188,40,40,True
576877,2011-11-16,2011-11-01,16804,United Kingdom,6.959999999999999,24,1,1,True
576878,2011-11-16,2011-11-01,18059,United Kingdom,86.6,52,5,5,True
576879,2011-11-16,2011-11-01,18006,United Kingdom,444.68,220,21,22,True
576880,2011-11-16,2011-11-01,14911,EIRE,350.62,148,18,18,True
576881,2011-11-16,2011-11-01,14673,United Kingdom,389.13,233,14,14,True
576888,2011-11-16,2011-11-01,14948,United Kingdom,267.7,104,12,12,True
576889,2011-11-16,2011-11-01,12748,United Kingdom,292.67,148,34,34,True
576890,2011-11-16,2011-11-01,12662,Germany,328.65,223,23,23,True
576891,2011-11-16,2011-11-01,12662,Germany,120.9,42,6,6,True
576892,2011-11-17,2011-11-01,15737,United Kingdom,67.00999999999999,37,4,4,True
576893,2011-11-17,2011-11-01,12481,Germany,186.8,153,12,12,True
576894,2011-11-17,2011-11-01,12681,France,291.86,110,16,16,True
576895,2011-11-17,2011-11-01,12356,Portugal,58.35,5,2,2,True
576896,2011-11-17,2011-11-01,14735,United Kingdom,181.6,80,3,3,True
576897,2011-11-17,2011-11-01,17828,Malta,743.43,186,12,12,True
576899,2011-11-17,2011-11-01,14911,EIRE,759.48,248,32,32,True
576900,2011-11-17,2011-11-01,15489,United Kingdom,343.38,210,9,9,True
576901,2011-11-17,2011-11-01,16929,United Kingdom,207.99,119,10,10,True
576902,2011-11-17,2011-11-01,17330,United Kingdom,99.0,20,1,1,True
576904,2011-11-17,2011-11-01,14931,Channel Islands,211.63,78,9,9,True
576905,2011-11-17,2011-11-01,13308,United Kingdom,285.88,164,17,17,True
576906,2011-11-17,2011-11-01,18225,United Kingdom,616.48,575,33,33,True
576907,2011-11-17,2011-11-01,12610,Italy,248.2,169,9,9,True
576909,2011-11-17,2011-11-01,12471,Germany,1072.12,519,32,32,True
576910,2011-11-17,2011-11-01,12477,Germany,2037.69,473,45,45,True
576911,2011-11-17,2011-11-01,17461,United Kingdom,327.56,313,56,56,True
576912,2011-11-17,2011-11-01,13756,United Kingdom,411.96,228,7,7,True
576913,2011-11-17,2011-11-01,13756,United Kingdom,55.08,60,3,3,True
576914,2011-11-17,2011-11-01,15124,United Kingdom,93.44,144,6,6,True
576915,2011-11-17,2011-11-01,17461,United Kingdom,25.7,22,3,3,True
576916,2011-11-17,2011-11-01,14655,United Kingdom,358.15000000000003,175,12,12,True
576917,2011-11-17,2011-11-01,17613,United Kingdom,289.1,143,15,15,True
576920,2011-11-17,2011-11-01,13871,United Kingdom,532.76,266,23,23,True
576922,2011-11-17,2011-11-01,17613,United Kingdom,7.800000000000001,20,1,1,True
576923,2011-11-17,2011-11-01,12753,Japan,4808.48,2210,31,31,True
576924,2011-11-17,2011-11-01,17419,United Kingdom,477.67,201,23,23,True
576926,2011-11-17,2011-11-01,14113,United Kingdom,442.14,188,14,14,True
576927,2011-11-17,2011-11-01,12567,France,1551.3,772,81,81,True
576928,2011-11-17,2011-11-01,14102,United Kingdom,145.95,107,7,7,True
576929,2011-11-17,2011-11-01,16638,United Kingdom,129.78,56,7,7,True
576930,2011-11-17,2011-11-01,14834,United Kingdom,311.44,122,8,8,True
576931,2011-11-17,2011-11-01,13028,United Kingdom,305.38,418,21,21,True
576932,2011-11-17,2011-11-01,15443,United Kingdom,492.51,209,54,55,True
576933,2011-11-17,2011-11-01,15529,United Kingdom,349.56,312,71,75,True
576941,2011-11-17,2011-11-01,12562,France,619.9,215,19,19,True
576948,2011-11-17,2011-11-01,14515,United Kingdom,533.69,217,23,23,True
576958,2011-11-17,2011-11-01,14515,United Kingdom,13.05,9,1,1,True
576971,2011-11-17,2011-11-01,14032,United Kingdom,312.92,200,16,16,True
576984,2011-11-17,2011-11-01,14332,United Kingdom,280.97,191,10,10,True
576995,2011-11-17,2011-11-01,16298,United Kingdom,244.66,64,7,7,True
577000,2011-11-17,2011-11-01,17716,United Kingdom,306.0,120,3,3,True
577008,2011-11-17,2011-11-01,16869,United Kingdom,133.02,134,29,29,True
577009,2011-11-17,2011-11-01,12749,United Kingdom,572.59,164,32,32,True
577010,2011-11-17,2011-11-01,15506,United Kingdom,464.85,475,72,72,True
577011,2011-11-17,2011-11-01,15657,United Kingdom,30.0,24,1,1,True
577016,2011-11-17,2011-11-01,17095,United Kingdom,780.1999999999999,384,40,40,True
577018,2011-11-17,2011-11-01,12971,United Kingdom,163.74,82,3,3,True
577019,2011-11-17,2011-11-01,14112,United Kingdom,211.1,88,6,6,True
577020,2011-11-17,2011-11-01,17147,United Kingdom,365.29,193,16,16,True
577021,2011-11-17,2011-11-01,12931,United Kingdom,2209.74,906,3,3,True
577022,2011-11-17,2011-11-01,13668,United Kingdom,331.55,195,38,38,True
577023,2011-11-17,2011-11-01,16186,United Kingdom,412.8,240,19,19,True
577024,2011-11-17,2011-11-01,14704,United Kingdom,143.2,92,38,42,True
577025,2011-11-17,2011-11-01,16161,United Kingdom,363.62,174,23,23,True
577026,2011-11-17,2011-11-01,17237,United Kingdom,243.6,79,12,12,True
577027,2011-11-17,2011-11-01,12647,Germany,321.15,132,7,7,True
577028,2011-11-17,2011-11-01,17080,United Kingdom,211.3,94,7,7,True
577029,2011-11-17,2011-11-01,15563,United Kingdom,655.8199999999999,729,50,50,True
577030,2011-11-17,2011-11-01,14060,United Kingdom,412.56000000000006,336,8,8,True
577031,2011-11-17,2011-11-01,15298,United Kingdom,301.64,170,15,15,True
577032,2011-11-17,2011-11-01,13160,United Kingdom,91.8,56,4,4,True
577033,2011-11-17,2011-11-01,17797,United Kingdom,453.45,231,55,55,True
577034,2011-11-17,2011-11-01,12847,United Kingdom,843.64,873,72,84,True
577035,2011-11-17,2011-11-01,15187,United Kingdom,341.16,126,10,10,True
577036,2011-11-17,2011-11-01,17797,United Kingdom,54.57,18,12,12,True
577038,2011-11-17,2011-11-01,14796,United Kingdom,401.78,346,61,62,True
577039,2011-11-17,2011-11-01,12539,Spain,1050.66,446,43,43,True
577041,2011-11-17,2011-11-01,15864,United Kingdom,152.64,144,1,1,True
577043,2011-11-17,2011-11-01,14282,United Kingdom,174.9,90,7,7,True
577044,2011-11-17,2011-11-01,17428,United Kingdom,460.8,240,2,2,True
577045,2011-11-17,2011-11-01,17428,United Kingdom,145.0,100,1,1,True
577046,2011-11-17,2011-11-01,12449,Belgium,1342.71,524,59,59,True
577047,2011-11-17,2011-11-01,13014,United Kingdom,315.9,42,4,4,True
577048,2011-11-17,2011-11-01,13247,United Kingdom,65.7,38,4,4,True
577049,2011-11-17,2011-11-01,17397,United Kingdom,298.78,104,41,41,True
577050,2011-11-17,2011-11-01,14191,United Kingdom,738.67,798,36,36,True
577051,2011-11-17,2011-11-01,14034,United Kingdom,174.98,113,59,61,True
577052,2011-11-17,2011-11-01,17397,United Kingdom,382.63,146,48,48,True
577053,2011-11-17,2011-11-01,13001,United Kingdom,612.39,321,23,23,True
577054,2011-11-17,2011-11-01,13815,Germany,103.2,96,4,4,True
577055,2011-11-17,2011-11-01,15189,United Kingdom,599.16,228,7,7,True
577056,2011-11-17,2011-11-01,17985,United Kingdom,631.35,171,20,21,True
577057,2011-11-17,2011-11-01,12748,United Kingdom,496.48,513,132,139,True
577058,2011-11-17,2011-11-01,18122,United Kingdom,406.22,352,101,107,True
577059,2011-11-17,2011-11-01,13704,United Kingdom,237.36,102,12,12,True
577060,2011-11-17,2011-11-01,14397,United Kingdom,131.8,92,4,4,True
577061,2011-11-17,2011-11-01,14911,EIRE,842.94,383,45,45,True
577062,2011-11-17,2011-11-01,18221,United Kingdom,162.95,197,11,11,True
577063,2011-11-17,2011-11-01,17183,United Kingdom,447.93,195,7,7,True
577064,2011-11-17,2011-11-01,16656,United Kingdom,295.14,562,3,3,True
577065,2011-11-17,2011-11-01,13890,United Kingdom,146.35000000000002,53,8,8,True
577067,2011-11-17,2011-11-01,12704,Finland,164.72,170,4,4,True
577068,2011-11-17,2011-11-01,15563,United Kingdom,9.0,30,1,1,True
577069,2011-11-17,2011-11-01,12704,Finland,69.61,13,4,4,True
577071,2011-11-17,2011-11-01,13969,United Kingdom,1166.7,481,52,53,True
577072,2011-11-17,2011-11-01,15089,United Kingdom,99.7,22,4,4,True
577074,2011-11-17,2011-11-01,15399,United Kingdom,243.96,284,17,17,True
577076,2011-11-17,2011-11-01,14362,United Kingdom,151.5,96,37,37,True
577077,2011-11-17,2011-11-01,17799,United Kingdom,524.18,409,64,65,True
577078,2011-11-17,2011-11-01,,United Kingdom,5217.83,1361,572,572,False
577079,2011-11-17,2011-11-01,14416,United Kingdom,129.22,64,3,3,True
577080,2011-11-17,2011-11-01,17001,United Kingdom,357.6,172,13,13,True
577082,2011-11-17,2011-11-01,15811,United Kingdom,444.82,311,28,28,True
577083,2011-11-17,2011-11-01,15287,United Kingdom,145.71,257,5,5,True
577084,2011-11-17,2011-11-01,16626,United Kingdom,282.25,43,6,6,True
577085,2011-11-17,2011-11-01,12997,United Kingdom,310.5,194,10,10,True
577086,2011-11-17,2011-11-01,16070,United Kingdom,165.3,206,14,14,True
577087,2011-11-17,2011-11-01,12464,Belgium,149.6,10,3,3,True
577088,2011-11-17,2011-11-01,15267,United Kingdom,129.6,96,2,2,True
577089,2011-11-17,2011-11-01,12841,United Kingdom,166.15,73,13,13,True
577090,2011-11-17,2011-11-01,13828,United Kingdom,209.49,311,15,15,True
577091,2011-11-17,2011-11-01,16531,United Kingdom,131.95,43,7,7,True
577092,2011-11-17,2011-11-01,15136,United Kingdom,446.9,238,23,23,True
577093,2011-11-17,2011-11-01,13089,United Kingdom,426.06,150,18,18,True
577094,2011-11-17,2011-11-01,15435,United Kingdom,149.29,54,29,29,True
577095,2011-11-17,2011-11-01,15867,United Kingdom,219.44,191,36,36,True
577097,2011-11-17,2011-11-01,17243,United Kingdom,616.8,144,3,3,True
577098,2011-11-17,2011-11-01,16839,United Kingdom,472.0,130,5,5,True
577099,2011-11-17,2011-11-01,13313,United Kingdom,312.68,190,14,14,True
577100,2011-11-17,2011-11-01,16009,United Kingdom,59.0,20,1,1,True
577101,2011-11-17,2011-11-01,13138,United Kingdom,130.7,66,8,8,True
577103,2011-11-17,2011-11-01,15081,United Kingdom,88.25,25,6,6,True
577104,2011-11-17,2011-11-01,12747,United Kingdom,312.73,83,11,11,True
577105,2011-11-17,2011-11-01,16076,United Kingdom,186.18,118,9,9,True
577106,2011-11-17,2011-11-01,14456,United Kingdom,331.54,270,118,120,True
577107,2011-11-17,2011-11-01,16558,United Kingdom,851.0600000000001,348,35,35,True
577108,2011-11-17,2011-11-01,15983,United Kingdom,326.75,192,32,32,True
577109,2011-11-17,2011-11-01,16042,United Kingdom,304.47,209,20,20,True
577110,2011-11-17,2011-11-01,14234,United Kingdom,113.64,126,7,7,True
577121,2011-11-17,2011-11-01,12681,France,800.96,514,32,32,True
577125,2011-11-17,2011-11-01,12445,Spain,133.4,62,4,4,True
577126,2011-11-17,2011-11-01,12406,Denmark,1794.05,1025,56,56,True
577127,2011-11-17,2011-11-01,16871,United Kingdom,445.08,192,17,17,True
577128,2011-11-17,2011-11-01,14508,United Kingdom,130.49,59,30,31,True
577129,2011-11-17,2011-11-01,15602,United Kingdom,46.8,24,1,1,True
577130,2011-11-17,2011-11-01,15861,United Kingdom,165.0,1,1,1,True
577132,2011-11-18,2011-11-01,13599,United Kingdom,184.26,30,3,3,True
577133,2011-11-18,2011-11-01,13962,United Kingdom,51.95,57,4,4,True
577134,2011-11-18,2011-11-01,14434,United Kingdom,340.8,68,2,2,True
577135,2011-11-18,2011-11-01,12427,Germany,239.72,340,6,6,True
577136,2011-11-18,2011-11-01,17163,United Kingdom,170.0,40,2,2,True
577137,2011-11-18,2011-11-01,14110,United Kingdom,325.44,96,1,1,True
577138,2011-11-18,2011-11-01,13079,United Kingdom,17.700000000000003,6,1,1,True
577139,2011-11-18,2011-11-01,16500,United Kingdom,42.900000000000006,22,3,3,True
577140,2011-11-18,2011-11-01,13269,United Kingdom,55.6,18,3,3,True
577141,2011-11-18,2011-11-01,13269,United Kingdom,553.14,315,27,27,True
577142,2011-11-18,2011-11-01,13985,United Kingdom,344.51,171,18,18,True
577143,2011-11-18,2011-11-01,13200,United Kingdom,142.88,70,9,9,True
577146,2011-11-18,2011-11-01,16414,United Kingdom,75.45,11,4,4,True
577148,2011-11-18,2011-11-01,13941,United Kingdom,1253.66,586,9,9,True
577150,2011-11-18,2011-11-01,,United Kingdom,7043.69,1457,86,94,False
577152,2011-11-18,2011-11-01,14277,France,499.4,300,24,24,True
577155,2011-11-18,2011-11-01,13050,United Kingdom,349.40000000000003,192,17,17,True
577156,2011-11-18,2011-11-01,13471,United Kingdom,604.73,423,34,34,True
577157,2011-11-18,2011-11-01,12451,Switzerland,925.64,669,44,44,True
577158,2011-11-18,2011-11-01,16293,United Kingdom,342.83000000000004,135,20,20,True
577160,2011-11-18,2011-11-01,16134,United Kingdom,334.56,213,19,19,True
577161,2011-11-18,2011-11-01,18210,United Kingdom,280.3,120,15,15,True
577162,2011-11-18,2011-11-01,13323,United Kingdom,137.3,30,4,4,True
577165,2011-11-18,2011-11-01,13171,United Kingdom,195.52,116,10,10,True
577166,2011-11-18,2011-11-01,12936,United Kingdom,102.0,40,1,1,True
577167,2011-11-18,2011-11-01,16511,United Kingdom,352.63,138,59,62,True
577168,2011-11-18,2011-11-01,12603,Germany,739.1999999999999,63,2,2,True
577169,2011-11-18,2011-11-01,14641,United Kingdom,110.46,90,7,7,True
577170,2011-11-18,2011-11-01,13456,United Kingdom,200.45,55,7,7,True
577171,2011-11-18,2011-11-01,17159,United Kingdom,612.21,565,46,46,True
577172,2011-11-18,2011-11-01,17760,United Kingdom,115.05,74,16,16,True
577173,2011-11-18,2011-11-01,14849,United Kingdom,579.86,488,20,20,True
577174,2011-11-18,2011-11-01,17841,United Kingdom,312.0,134,84,86,True
577175,2011-11-18,2011-11-01,14849,United Kingdom,223.06,156,11,11,True
577176,2011-11-18,2011-11-01,13305,United Kingdom,316.45,141,14,14,True
577177,2011-11-18,2011-11-01,12748,United Kingdom,4.16,2,1,1,True
577178,2011-11-18,2011-11-01,12618,Italy,177.31,96,11,11,True
577179,2011-11-18,2011-11-01,18061,United Kingdom,92.4,16,2,2,True
577180,2011-11-18,2011-11-01,12380,Belgium,1040.39,315,17,17,True
577181,2011-11-18,2011-11-01,,United Kingdom,1496.04,612,10,10,False
577182,2011-11-18,2011-11-01,16945,United Kingdom,304.7,186,17,17,True
577202,2011-11-18,2011-11-01,12989,United Kingdom,354.96000000000004,78,3,3,True
577209,2011-11-18,2011-11-01,15621,United Kingdom,563.28,200,3,3,True
577217,2011-11-18,2011-11-01,17324,United Kingdom,243.61,205,30,30,True
577218,2011-11-18,2011-11-01,13117,United Kingdom,143.14,242,10,10,True
577228,2011-11-18,2011-11-01,12391,Cyprus,439.66,293,92,93,True
577230,2011-11-18,2011-11-01,18034,United Kingdom,158.53,177,44,44,True
577231,2011-11-18,2011-11-01,,United Kingdom,22.5,6,2,2,False
577235,2011-11-18,2011-11-01,14367,United Kingdom,314.85,148,14,14,True
577252,2011-11-18,2011-11-01,18034,United Kingdom,260.15,382,63,66,True
577256,2011-11-18,2011-11-01,15530,United Kingdom,333.62,284,14,14,True
577258,2011-11-18,2011-11-01,16764,United Kingdom,222.43,108,63,64,True
577286,2011-11-18,2011-11-01,14606,United Kingdom,129.14,63,32,32,True
577289,2011-11-18,2011-11-01,12931,United Kingdom,444.96,516,2,2,True
577295,2011-11-18,2011-11-01,12682,France,374.68,157,10,10,True
577296,2011-11-18,2011-11-01,17286,United Kingdom,151.37,117,44,44,True
577297,2011-11-18,2011-11-01,14593,United Kingdom,277.56,212,82,87,True
577298,2011-11-18,2011-11-01,14299,United Kingdom,525.55,497,18,18,True
577299,2011-11-18,2011-11-01,12498,Germany,126.0,81,8,8,True
577300,2011-11-18,2011-11-01,16924,United Kingdom,306.24,286,32,33,True
577301,2011-11-18,2011-11-01,12498,Germany,30.450000000000003,9,2,2,True
577302,2011-11-18,2011-11-01,17904,United Kingdom,181.07,59,33,34,True
577303,2011-11-18,2011-11-01,14390,United Kingdom,974.81,413,40,40,True
577308,2011-11-18,2011-11-01,15088,United Kingdom,295.88,120,17,17,True
577309,2011-11-18,2011-11-01,15933,United Kingdom,379.19,269,27,27,True
577310,2011-11-18,2011-11-01,13516,United Kingdom,769.0,665,6,6,True
577311,2011-11-18,2011-11-01,18225,United Kingdom,106.06,36,17,19,True
577312,2011-11-18,2011-11-01,17049,United Kingdom,738.1800000000001,422,37,37,True
