customer_id,primary_country,first_purchase,last_purchase,orders,customer_revenue_gbp,units,distinct_products,average_order_value_gbp,active_span_days,is_repeat_customer
16881,United Kingdom,2011-10-04 10:33:00,2011-10-04 10:33:00,1,432.0,600,1,432.0,0,False
16882,United Kingdom,2011-01-26 17:43:00,2011-10-04 10:42:00,3,705.12,424,39,235.04,251,True
16883,United Kingdom,2009-12-04 12:07:00,2011-06-05 12:51:00,19,2246.06,1016,159,118.21368421052631,548,True
16884,United Kingdom,2010-05-18 12:00:00,2011-11-02 11:52:00,4,1070.97,520,64,267.7425,533,True
16885,United Kingdom,2010-11-19 12:51:00,2011-11-24 13:40:00,4,684.6,358,121,171.15,370,True
16886,United Kingdom,2010-09-09 15:08:00,2010-09-09 15:08:00,1,134.0,48,8,134.0,0,False
16887,United Kingdom,2009-12-01 13:41:00,2011-11-04 14:07:00,3,658.17,423,94,219.39,703,True
16888,United Kingdom,2010-01-07 13:07:00,2010-11-04 12:39:00,3,434.2,145,44,144.73333333333332,301,True
16889,United Kingdom,2010-05-23 10:46:00,2011-05-29 11:05:00,6,2526.65,1611,163,421.10833333333335,371,True
16890,United Kingdom,2010-05-06 16:27:00,2010-08-20 11:23:00,3,285.41,243,17,95.13666666666667,106,True
16891,United Kingdom,2009-12-04 12:37:00,2011-12-08 11:15:00,11,1727.94,652,335,157.08545454545455,734,True
16892,United Kingdom,2009-12-08 14:20:00,2011-12-08 13:18:00,7,754.75,367,119,107.82142857142857,730,True
16893,United Kingdom,2010-11-28 15:14:00,2010-12-08 12:06:00,2,249.89000000000001,117,80,124.94500000000001,10,True
16894,United Kingdom,2010-06-22 14:21:00,2010-07-25 15:43:00,3,1306.96,503,186,435.65333333333336,33,True
16895,United Kingdom,2010-02-12 11:07:00,2011-10-06 12:15:00,5,1102.9,421,135,220.58,601,True
16896,United Kingdom,2010-06-02 15:40:00,2010-06-02 15:40:00,1,103.95,18,18,103.95,0,False
16897,United Kingdom,2011-01-30 11:52:00,2011-02-13 15:02:00,2,289.78,73,37,144.89,14,True
16898,United Kingdom,2010-05-12 12:18:00,2011-11-13 15:44:00,5,885.21,695,223,177.042,550,True
16899,United Kingdom,2010-11-07 15:00:00,2011-12-02 12:03:00,8,1695.77,811,101,211.97125,390,True
16900,United Kingdom,2011-10-07 13:17:00,2011-11-23 10:32:00,3,887.11,833,78,295.7033333333333,47,True
16901,United Kingdom,2009-12-10 16:30:00,2009-12-10 16:30:00,1,204.26,42,23,204.26,0,False
16902,United Kingdom,2011-08-15 14:17:00,2011-08-15 14:17:00,1,1706.88,629,43,1706.88,0,False
16903,United Kingdom,2010-10-20 14:42:00,2011-11-10 15:32:00,3,1041.75,717,148,347.25,386,True
16904,United Kingdom,2010-10-24 16:03:00,2011-12-05 13:10:00,21,4675.36,2607,484,222.63619047619045,407,True
16905,United Kingdom,2009-12-10 20:04:00,2011-12-04 14:01:00,17,4706.77,1913,171,276.86882352941177,724,True
16906,United Kingdom,2010-05-13 13:23:00,2011-09-19 11:49:00,7,1410.92,590,180,201.56,494,True
16907,United Kingdom,2010-07-01 17:30:00,2011-11-10 18:04:00,9,1470.89,451,109,163.43222222222224,497,True
16908,United Kingdom,2009-12-17 13:35:00,2009-12-17 13:35:00,1,252.59,61,20,252.59,0,False
16909,United Kingdom,2011-09-28 16:45:00,2011-09-28 16:45:00,1,379.14,436,18,379.14,0,False
16910,United Kingdom,2011-09-09 14:14:00,2011-12-05 12:51:00,8,1508.96,884,318,188.62,87,True
16911,United Kingdom,2010-02-16 16:12:00,2010-03-14 12:18:00,2,255.25,161,30,127.625,26,True
16912,United Kingdom,2009-12-09 12:32:00,2011-11-11 12:18:00,15,4460.51,1689,130,297.36733333333336,702,True
16913,United Kingdom,2010-02-26 12:06:00,2011-02-22 12:56:00,3,423.90999999999997,229,18,141.3033333333333,361,True
16914,United Kingdom,2011-11-03 15:27:00,2011-11-03 15:27:00,1,183.76,112,25,183.76,0,False
16915,United Kingdom,2010-05-19 13:32:00,2011-11-30 16:39:00,11,1543.18,190,54,140.2890909090909,560,True
16916,United Kingdom,2010-10-20 12:56:00,2011-11-16 12:08:00,4,902.02,649,180,225.505,392,True
16917,United Kingdom,2010-03-17 15:24:00,2011-03-08 11:55:00,2,1851.88,792,45,925.94,356,True
16918,United Kingdom,2009-12-03 12:27:00,2011-10-21 12:50:00,16,3206.54,2066,280,200.40875,687,True
16919,United Kingdom,2010-08-19 15:28:00,2011-07-06 13:35:00,24,4909.66,2333,230,204.56916666666666,321,True
16920,United Kingdom,2010-10-24 14:07:00,2010-10-24 14:07:00,1,355.45,81,23,355.45,0,False
16921,United Kingdom,2010-04-18 15:34:00,2011-10-09 16:22:00,3,409.21,275,78,136.40333333333334,539,True
16922,United Kingdom,2010-05-16 11:24:00,2010-05-16 11:24:00,1,611.08,281,122,611.08,0,False
16923,United Kingdom,2010-01-31 11:14:00,2011-11-27 13:00:00,32,13157.130000000001,6190,431,411.16031250000003,665,True
16924,United Kingdom,2011-09-16 12:54:00,2011-11-18 12:53:00,3,829.89,467,69,276.63,63,True
16925,United Kingdom,2010-06-17 15:03:00,2010-06-17 15:03:00,1,125.65,123,18,125.65,0,False
16926,United Kingdom,2010-07-01 12:57:00,2010-12-03 13:42:00,5,1169.6100000000001,197,63,233.92200000000003,155,True
16927,United Kingdom,2010-12-13 11:57:00,2011-08-16 11:10:00,3,543.05,993,5,181.01666666666665,246,True
16928,United Kingdom,2010-02-03 12:30:00,2011-09-20 15:10:00,29,3897.5299999999997,2587,135,134.39758620689653,594,True
16929,United Kingdom,2011-07-07 12:39:00,2011-12-06 08:37:00,7,1295.39,929,51,185.0557142857143,152,True
16930,United Kingdom,2011-10-02 14:25:00,2011-11-13 16:13:00,3,378.89,339,47,126.29666666666667,42,True
16931,United Kingdom,2010-11-07 13:24:00,2011-12-04 13:15:00,23,5032.22,3357,466,218.79217391304348,392,True
16932,United Kingdom,2010-05-17 14:15:00,2011-10-17 14:12:00,3,412.55,217,116,137.51666666666668,518,True
16933,United Kingdom,2009-12-09 15:03:00,2011-12-08 12:54:00,9,3099.3,1533,213,344.3666666666667,729,True
16934,United Kingdom,2010-03-28 12:43:00,2011-10-16 12:40:00,6,2083.14,936,128,347.19,567,True
16935,United Kingdom,2010-10-14 13:09:00,2010-11-23 09:16:00,3,530.86,273,55,176.95333333333335,40,True
16936,United Kingdom,2010-11-19 11:54:00,2011-11-14 11:04:00,2,548.29,339,122,274.145,360,True
16937,United Kingdom,2010-07-28 17:56:00,2010-07-28 17:56:00,1,196.25,123,49,196.25,0,False
16938,United Kingdom,2010-02-17 14:47:00,2011-12-01 10:20:00,9,6995.360000000001,5041,547,777.2622222222222,652,True
16939,United Kingdom,2010-02-28 13:33:00,2010-08-08 12:24:00,3,433.85,229,38,144.61666666666667,161,True
16940,United Kingdom,2009-12-08 13:08:00,2011-10-18 13:15:00,8,6427.66,4503,360,803.4575,679,True
16941,United Kingdom,2010-04-07 11:13:00,2010-04-07 11:13:00,1,33.0,12,2,33.0,0,False
16942,United Kingdom,2011-04-26 11:59:00,2011-11-27 12:40:00,9,1904.99,805,159,211.66555555555556,215,True
16943,United Kingdom,2010-03-25 13:34:00,2011-05-12 11:57:00,5,1299.49,147,24,259.898,413,True
16944,United Kingdom,2010-04-09 11:03:00,2010-04-09 11:03:00,1,101.36,27,7,101.36,0,False
16945,United Kingdom,2009-12-09 11:33:00,2011-11-18 11:39:00,33,8548.16,5889,231,259.0351515151515,709,True
16946,United Kingdom,2010-03-02 10:49:00,2010-11-21 14:06:00,5,1222.04,509,69,244.408,264,True
16947,United Kingdom,2010-03-03 10:54:00,2011-04-18 09:38:00,5,955.21,655,50,191.042,411,True
16948,United Kingdom,2010-02-21 13:48:00,2011-07-24 12:46:00,7,868.77,2091,20,124.11,518,True
16949,United Kingdom,2011-01-27 12:11:00,2011-12-06 11:07:00,6,1286.27,791,57,214.37833333333333,313,True
16950,United Kingdom,2010-01-24 11:26:00,2011-10-14 09:06:00,10,3541.77,2432,111,354.177,628,True
16951,United Kingdom,2011-02-08 14:58:00,2011-07-28 12:05:00,3,1277.75,1318,73,425.9166666666667,170,True
16952,United Kingdom,2009-12-11 13:52:00,2011-08-22 13:03:00,5,795.83,343,76,159.166,619,True
16953,United Kingdom,2011-11-09 15:54:00,2011-11-09 15:54:00,1,20.8,10,1,20.8,0,False
16954,United Kingdom,2010-01-18 14:49:00,2011-12-09 09:46:00,20,6081.88,4086,83,304.094,690,True
16955,United Kingdom,2010-01-31 11:38:00,2011-06-08 10:36:00,6,1120.31,723,33,186.71833333333333,493,True
16956,United Kingdom,2011-11-22 08:56:00,2011-11-22 08:56:00,1,308.74,114,16,308.74,0,False
16957,United Kingdom,2011-03-03 09:25:00,2011-04-14 13:56:00,2,416.64,172,15,208.32,42,True
16958,United Kingdom,2010-09-30 14:25:00,2010-09-30 14:25:00,1,778.49,514,69,778.49,0,False
16959,United Kingdom,2011-09-13 15:03:00,2011-09-13 15:03:00,1,117.35000000000001,49,7,117.35000000000001,0,False
16960,United Kingdom,2010-03-02 13:36:00,2011-11-01 11:35:00,8,1990.88,1492,334,248.86,609,True
16961,United Kingdom,2010-06-25 14:36:00,2011-08-15 13:46:00,3,794.56,482,52,264.8533333333333,416,True
16962,United Kingdom,2010-10-26 11:36:00,2010-10-26 11:36:00,1,251.04,158,15,251.04,0,False
16963,United Kingdom,2011-06-05 13:48:00,2011-06-05 13:48:00,1,110.55000000000001,35,7,110.55000000000001,0,False
16964,United Kingdom,2009-12-06 12:51:00,2009-12-06 12:53:00,2,207.85,49,6,103.925,0,True
16965,United Kingdom,2011-04-27 12:08:00,2011-04-27 12:08:00,1,201.19,291,26,201.19,0,False
16966,United Kingdom,2011-04-13 14:17:00,2011-12-01 13:40:00,7,2154.97,1981,8,307.8528571428571,232,True
16967,United Kingdom,2011-06-03 14:24:00,2011-06-03 14:24:00,1,319.02,333,21,319.02,0,False
16968,United Kingdom,2011-08-24 10:51:00,2011-12-05 15:02:00,2,439.43,326,31,219.715,103,True
16969,United Kingdom,2011-06-01 12:10:00,2011-10-31 13:12:00,3,650.41,816,42,216.8033333333333,152,True
16970,United Kingdom,2010-03-23 13:50:00,2010-03-23 13:50:00,1,71.4,12,2,71.4,0,False
16971,United Kingdom,2011-11-01 15:06:00,2011-11-01 15:06:00,1,357.21,72,40,357.21,0,False
16972,United Kingdom,2010-09-09 11:20:00,2010-11-22 10:59:00,2,749.0,183,54,374.5,74,True
16973,United Kingdom,2010-11-18 13:56:00,2010-11-18 13:56:00,1,127.0,60,6,127.0,0,False
16974,United Kingdom,2010-05-24 10:43:00,2010-07-05 10:18:00,2,365.5,70,5,182.75,42,True
16975,United Kingdom,2010-07-22 11:38:00,2010-10-12 17:53:00,3,926.12,586,44,308.70666666666665,82,True
16976,United Kingdom,2011-03-17 16:33:00,2011-03-17 16:33:00,1,251.51999999999998,88,2,251.51999999999998,0,False
16977,United Kingdom,2010-03-18 11:06:00,2010-11-09 13:17:00,4,496.0,142,25,124.0,236,True
16978,United Kingdom,2010-02-11 16:27:00,2011-09-23 12:50:00,3,768.88,285,65,256.29333333333335,589,True
16979,United Kingdom,2010-09-15 14:30:00,2011-12-06 12:21:00,9,2859.74,1451,82,317.74888888888887,447,True
16980,United Kingdom,2010-10-07 14:05:00,2011-03-29 16:36:00,3,1422.8300000000002,990,91,474.2766666666667,173,True
16982,United Kingdom,2011-10-10 12:28:00,2011-10-10 12:28:00,1,384.06,182,22,384.06,0,False
16983,United Kingdom,2010-09-19 12:38:00,2011-11-27 12:10:00,11,3490.5299999999997,2315,151,317.3209090909091,434,True
16984,United Kingdom,2010-03-07 15:34:00,2011-09-12 13:43:00,9,10350.53,5127,669,1150.058888888889,554,True
16985,United Kingdom,2009-12-10 13:34:00,2011-11-22 13:33:00,23,10923.16,3103,130,474.92,712,True
16986,United Kingdom,2010-02-04 14:46:00,2011-11-10 11:55:00,11,4888.75,2539,65,444.4318181818182,644,True
16987,United Kingdom,2009-12-02 14:34:00,2011-12-06 17:26:00,11,2521.4,671,155,229.21818181818182,734,True
16988,United Kingdom,2010-11-25 09:22:00,2011-12-04 16:02:00,2,382.67,158,20,191.335,374,True
16989,United Kingdom,2011-07-12 09:11:00,2011-12-02 16:39:00,6,1133.25,1233,7,188.875,143,True
16990,United Kingdom,2010-10-13 11:42:00,2011-05-05 08:30:00,2,344.0,200,1,172.0,204,True
16991,United Kingdom,2010-10-14 14:08:00,2010-10-14 14:08:00,1,1041.21,793,74,1041.21,0,False
16992,United Kingdom,2010-02-11 12:36:00,2011-11-29 11:50:00,13,5476.5,2061,212,421.2692307692308,656,True
16993,United Kingdom,2010-05-12 13:55:00,2010-09-02 12:16:00,2,1950.9499999999998,285,19,975.4749999999999,113,True
16996,United Kingdom,2010-10-18 12:24:00,2011-11-09 16:43:00,9,2123.61,919,32,235.95666666666668,387,True
16997,United Kingdom,2011-01-18 11:51:00,2011-02-24 17:28:00,3,702.0,360,7,234.0,37,True
16998,United Kingdom,2010-09-21 14:39:00,2011-07-13 09:44:00,5,402.0,104,2,80.4,295,True
16999,United Kingdom,2011-09-26 15:43:00,2011-11-16 13:53:00,2,484.82,294,21,242.41,51,True
17000,United Kingdom,2010-10-27 14:16:00,2010-11-08 13:35:00,2,406.3,305,26,203.15,12,True
17001,United Kingdom,2010-03-25 12:41:00,2011-12-09 09:38:00,19,6640.8,3782,108,349.5157894736842,624,True
17002,United Kingdom,2010-03-08 15:46:00,2011-09-15 12:40:00,7,2571.55,1265,64,367.36428571428576,556,True
17003,United Kingdom,2010-05-10 11:20:00,2010-11-02 13:15:00,4,828.21,494,90,207.0525,176,True
17004,United Kingdom,2010-10-11 15:43:00,2011-10-24 14:25:00,4,2324.36,1233,48,581.09,378,True
17005,United Kingdom,2010-04-30 10:55:00,2010-08-26 10:57:00,2,622.36,691,14,311.18,118,True
17006,United Kingdom,2010-03-05 13:33:00,2011-12-05 12:09:00,8,1635.27,572,103,204.40875,640,True
17007,United Kingdom,2010-09-28 13:51:00,2011-10-20 10:47:00,7,1120.1,717,63,160.0142857142857,387,True
17008,United Kingdom,2010-10-06 15:19:00,2010-10-06 15:19:00,1,81.36,24,1,81.36,0,False
17009,United Kingdom,2010-06-06 16:01:00,2010-06-06 16:01:00,1,242.06,336,10,242.06,0,False
17010,United Kingdom,2011-11-21 14:49:00,2011-11-21 14:49:00,1,195.36,118,11,195.36,0,False
17011,United Kingdom,2010-02-26 09:47:00,2011-11-09 13:30:00,3,671.7,792,27,223.9,621,True
17012,United Kingdom,2009-12-14 17:34:00,2009-12-14 17:34:00,1,360.61,251,34,360.61,0,False
17014,United Kingdom,2011-10-04 11:36:00,2011-12-01 14:09:00,3,583.4300000000001,243,63,194.4766666666667,58,True
17015,United Kingdom,2011-06-07 13:19:00,2011-11-11 10:45:00,3,1838.6100000000001,1978,182,612.87,157,True
17016,United Kingdom,2010-05-12 12:32:00,2010-05-12 12:32:00,1,552.4,309,41,552.4,0,False
17017,United Kingdom,2009-12-03 13:22:00,2011-12-07 09:32:00,29,12576.99,9397,120,433.68931034482756,734,True
17018,United Kingdom,2009-12-05 10:27:00,2011-10-30 11:42:00,6,2287.7,456,26,381.2833333333333,694,True
17019,United Kingdom,2009-12-02 11:52:00,2011-11-28 13:06:00,11,3602.29,2396,344,327.4809090909091,726,True
17020,United Kingdom,2010-03-03 12:27:00,2010-06-15 13:06:00,2,935.62,860,64,467.81,104,True
17021,United Kingdom,2010-04-29 20:05:00,2010-09-23 20:01:00,6,1182.22,992,35,197.03666666666666,147,True
17022,United Kingdom,2010-10-03 10:27:00,2011-11-08 17:09:00,2,260.0,180,16,130.0,401,True
17023,United Kingdom,2010-01-11 15:09:00,2010-10-18 15:37:00,3,800.18,530,48,266.72666666666663,280,True
17024,United Kingdom,2011-07-05 09:31:00,2011-10-25 13:47:00,3,95.85,69,2,31.95,112,True
17025,United Kingdom,2010-03-08 13:37:00,2011-10-10 09:06:00,5,1349.67,885,31,269.934,581,True
17026,United Kingdom,2010-10-18 15:22:00,2011-06-07 14:28:00,3,175.82999999999998,107,4,58.60999999999999,232,True
17027,United Kingdom,2009-12-10 12:10:00,2011-09-22 12:24:00,9,1310.63,645,126,145.62555555555556,651,True
17028,United Kingdom,2009-12-18 14:28:00,2010-05-07 15:33:00,3,1593.83,856,85,531.2766666666666,140,True
17029,United Kingdom,2010-02-14 10:19:00,2011-08-21 11:06:00,7,2137.3,1265,19,305.3285714285715,553,True
17030,United Kingdom,2011-10-07 08:49:00,2011-10-07 08:49:00,1,146.87,146,11,146.87,0,False
17031,United Kingdom,2010-05-07 14:52:00,2011-11-28 10:23:00,6,2773.85,1595,34,462.30833333333334,570,True
17032,United Kingdom,2009-12-10 15:36:00,2010-06-10 12:16:00,8,2984.32,1667,183,373.04,182,True
17033,United Kingdom,2010-11-07 12:55:00,2011-09-14 14:34:00,4,1332.79,871,33,333.1975,311,True
17034,United Kingdom,2010-07-14 12:55:00,2011-11-23 15:14:00,5,1276.42,694,49,255.28400000000002,497,True
17035,United Kingdom,2009-12-03 10:37:00,2011-04-08 11:23:00,4,613.59,327,29,153.3975,491,True
17036,United Kingdom,2010-11-21 14:26:00,2010-11-21 14:26:00,1,176.9,76,12,176.9,0,False
17037,United Kingdom,2011-09-13 12:49:00,2011-09-13 12:49:00,1,1267.32,656,75,1267.32,0,False
17038,United Kingdom,2010-10-20 16:04:00,2011-11-09 13:50:00,2,743.17,535,61,371.585,385,True
17039,United Kingdom,2010-04-14 12:56:00,2010-04-14 12:56:00,1,1954.99,689,44,1954.99,0,False
17040,United Kingdom,2010-06-07 15:08:00,2011-07-25 10:19:00,2,463.25,189,15,231.625,413,True
17041,United Kingdom,2010-04-18 14:25:00,2011-11-13 11:21:00,6,1655.2,1303,93,275.8666666666667,574,True
17042,United Kingdom,2011-04-06 14:53:00,2011-12-07 12:26:00,5,1036.58,990,74,207.31599999999997,245,True
17043,United Kingdom,2009-12-09 15:20:00,2011-11-07 15:33:00,8,2593.65,1616,175,324.20625,698,True
17044,United Kingdom,2009-12-07 12:25:00,2011-11-14 14:28:00,12,11962.3,5722,92,996.8583333333332,707,True
17045,United Kingdom,2010-10-06 14:52:00,2011-08-18 17:09:00,5,827.6800000000001,294,44,165.536,316,True
17046,United Kingdom,2010-03-29 13:46:00,2011-07-05 14:24:00,5,1906.07,1636,76,381.214,463,True
17047,United Kingdom,2009-12-08 08:48:00,2011-09-15 13:27:00,6,2289.23,1184,114,381.53833333333336,646,True
17048,United Kingdom,2010-01-18 13:55:00,2011-08-14 11:49:00,7,2071.68,1068,88,295.9542857142857,573,True
17049,United Kingdom,2010-03-04 10:23:00,2011-12-07 10:48:00,19,9942.53,4273,316,523.291052631579,643,True
17050,United Kingdom,2010-01-26 14:54:00,2011-09-04 13:48:00,11,4648.59,2432,193,422.59909090909093,586,True
17051,United Kingdom,2010-03-21 14:55:00,2011-05-29 14:13:00,4,706.49,507,107,176.6225,434,True
17052,United Kingdom,2011-11-11 14:50:00,2011-11-11 14:50:00,1,399.09,251,72,399.09,0,False
17053,United Kingdom,2011-08-01 10:23:00,2011-08-01 10:23:00,1,498.48,122,13,498.48,0,False
17054,United Kingdom,2011-04-08 13:14:00,2011-11-11 12:56:00,5,1356.33,804,64,271.26599999999996,217,True
17055,United Kingdom,2010-09-20 12:21:00,2010-09-20 12:21:00,1,232.85,83,24,232.85,0,False
17056,United Kingdom,2009-12-01 12:55:00,2009-12-01 12:55:00,1,128.60000000000002,26,8,128.60000000000002,0,False
17057,United Kingdom,2010-04-22 19:21:00,2010-04-22 19:21:00,1,294.74,129,48,294.74,0,False
17058,United Kingdom,2011-04-14 09:18:00,2011-09-19 10:13:00,3,1179.89,592,51,393.2966666666667,158,True
17059,United Kingdom,2010-01-26 14:43:00,2011-11-10 12:27:00,9,4864.57,3107,349,540.5077777777777,653,True
17060,United Kingdom,2011-03-18 13:27:00,2011-03-18 13:27:00,1,234.24,216,5,234.24,0,False
17061,United Kingdom,2011-04-21 13:29:00,2011-09-27 11:24:00,11,5232.2300000000005,1526,57,475.65727272727275,159,True
17062,United Kingdom,2010-09-26 11:57:00,2011-01-30 11:01:00,6,889.75,644,82,148.29166666666666,126,True
17063,United Kingdom,2009-12-01 12:36:00,2011-11-18 16:19:00,13,3638.53,1899,150,279.8869230769231,717,True
17064,United Kingdom,2011-01-16 16:10:00,2011-10-12 10:18:00,3,855.45,316,53,285.15000000000003,269,True
17065,United Kingdom,2010-03-12 11:40:00,2010-03-12 11:41:00,2,194.7,82,6,97.35,0,True
17066,United Kingdom,2009-12-13 13:24:00,2009-12-13 13:24:00,1,228.34,93,17,228.34,0,False
17067,United Kingdom,2009-12-08 12:03:00,2009-12-15 08:39:00,3,454.54,322,8,151.51333333333335,7,True
17068,United Kingdom,2010-03-28 14:26:00,2011-11-27 13:14:00,47,8987.68,4351,250,191.2272340425532,609,True
17069,United Kingdom,2009-12-03 12:27:00,2011-11-11 17:13:00,14,5517.2300000000005,3230,202,394.08785714285716,708,True
17070,United Kingdom,2010-10-25 15:57:00,2011-08-17 17:01:00,2,437.42,232,102,218.71,296,True
17071,United Kingdom,2010-01-24 13:05:00,2011-11-11 16:31:00,13,3793.71,1934,141,291.82384615384615,656,True
17072,United Kingdom,2010-03-24 16:33:00,2010-03-24 16:33:00,1,273.35,212,20,273.35,0,False
17073,United Kingdom,2011-08-22 14:37:00,2011-11-22 11:47:00,4,1446.09,759,142,361.5225,92,True
17074,United Kingdom,2010-05-26 12:04:00,2010-05-26 12:04:00,1,203.05,19,4,203.05,0,False
17075,United Kingdom,2009-12-14 11:24:00,2011-11-22 11:58:00,10,2236.63,785,153,223.663,708,True
17076,United Kingdom,2009-12-04 12:12:00,2011-11-03 17:53:00,6,1242.75,514,31,207.125,699,True
17077,United Kingdom,2010-05-10 16:36:00,2010-05-10 16:36:00,1,306.0,36,1,306.0,0,False
17078,United Kingdom,2011-11-03 18:49:00,2011-11-03 19:17:00,2,378.2,788,28,189.1,0,True
17079,United Kingdom,2011-09-22 15:34:00,2011-09-22 15:34:00,1,118.80000000000001,24,2,118.80000000000001,0,False
17080,United Kingdom,2010-07-01 16:03:00,2011-11-17 12:59:00,7,957.53,569,26,136.79,504,True
17081,United Kingdom,2010-02-22 13:19:00,2011-11-14 12:56:00,6,949.39,381,166,158.23166666666665,630,True
17082,United Kingdom,2009-12-15 11:25:00,2011-11-06 15:17:00,6,4732.03,2526,117,788.6716666666666,691,True
17083,United Kingdom,2010-02-09 11:46:00,2011-08-22 15:43:00,9,4049.79,1955,30,449.9766666666667,559,True
17084,United Kingdom,2010-11-08 14:20:00,2011-11-04 14:54:00,3,5001.21,3178,263,1667.07,361,True
17085,United Kingdom,2009-12-06 12:16:00,2011-08-08 14:15:00,28,7847.67,3583,411,280.2739285714286,610,True
17086,United Kingdom,2011-10-07 11:22:00,2011-12-02 13:54:00,6,2050.08,1859,76,341.68,56,True
17087,United Kingdom,2009-12-02 10:41:00,2009-12-02 10:41:00,1,221.53,113,12,221.53,0,False
17088,United Kingdom,2011-03-31 09:48:00,2011-11-11 14:23:00,4,1991.01,868,96,497.7525,225,True
17089,United Kingdom,2010-11-18 15:33:00,2010-11-18 15:33:00,1,128.45,35,4,128.45,0,False
17090,United Kingdom,2010-07-19 16:02:00,2011-12-05 13:44:00,13,3080.1800000000003,1344,54,236.9369230769231,504,True
17091,United Kingdom,2009-12-16 15:45:00,2011-12-07 10:43:00,19,7495.75,3732,242,394.5131578947368,721,True
17092,United Kingdom,2010-02-02 16:42:00,2011-10-20 19:51:00,11,5511.41,3768,273,501.0372727272727,625,True
17093,United Kingdom,2010-04-26 10:22:00,2010-04-26 10:22:00,1,235.88,114,13,235.88,0,False
17094,United Kingdom,2010-10-12 10:48:00,2011-01-21 13:09:00,2,402.20000000000005,212,18,201.10000000000002,101,True
17095,United Kingdom,2009-12-15 12:32:00,2011-11-17 12:21:00,7,2572.25,1695,110,367.4642857142857,702,True
17096,United Kingdom,2010-06-02 14:48:00,2011-11-24 15:01:00,11,3697.93,1559,162,336.17545454545456,540,True
17097,Spain,2010-10-05 14:09:00,2011-12-07 17:05:00,9,1143.36,582,182,127.03999999999999,428,True
17098,United Kingdom,2010-06-17 10:30:00,2010-11-23 12:13:00,3,591.0699999999999,125,10,197.0233333333333,159,True
17099,United Kingdom,2010-06-24 16:25:00,2010-06-24 16:25:00,1,582.17,317,40,582.17,0,False
17100,United Kingdom,2011-11-21 16:36:00,2011-11-21 16:36:00,2,971.74,800,65,485.87,0,True
17101,United Kingdom,2010-06-07 15:12:00,2011-11-29 13:57:00,7,2507.05,1175,54,358.15000000000003,540,True
17102,United Kingdom,2011-03-23 10:08:00,2011-03-23 10:08:00,1,25.5,2,1,25.5,0,False
17103,United Kingdom,2009-12-17 14:08:00,2009-12-17 14:08:00,1,424.3,471,32,424.3,0,False
17104,United Kingdom,2010-10-12 12:21:00,2010-10-12 12:21:00,1,474.03,149,19,474.03,0,False
17105,United Kingdom,2011-02-06 14:46:00,2011-07-03 15:53:00,2,665.78,693,80,332.89,147,True
17106,United Kingdom,2010-11-15 14:11:00,2010-11-15 14:11:00,1,481.58,153,51,481.58,0,False
17107,United Kingdom,2010-01-31 15:47:00,2011-11-06 14:14:00,10,16052.72,7530,377,1605.272,644,True
17108,United Kingdom,2010-02-14 12:22:00,2010-02-14 12:22:00,1,174.95,31,9,174.95,0,False
17109,United Kingdom,2010-07-30 12:42:00,2011-11-10 16:59:00,8,1291.71,788,124,161.46375,468,True
17110,United Kingdom,2010-04-08 13:32:00,2011-06-27 12:58:00,3,499.9,136,38,166.63333333333333,445,True
17111,United Kingdom,2010-10-10 15:21:00,2011-10-23 15:59:00,2,459.58,581,44,229.79,378,True
17112,United Kingdom,2010-07-25 11:14:00,2010-07-25 11:14:00,1,197.57,130,44,197.57,0,False
17113,United Kingdom,2010-01-11 10:14:00,2010-05-14 13:59:00,6,2305.59,913,122,384.26500000000004,123,True
17114,United Kingdom,2011-01-09 11:39:00,2011-12-04 12:17:00,8,801.12,215,85,100.14,329,True
17115,United Kingdom,2009-12-05 12:13:00,2011-12-01 14:30:00,7,2761.4900000000002,885,102,394.49857142857144,726,True
17116,United Kingdom,2010-03-01 16:29:00,2010-03-01 16:29:00,1,389.78,392,47,389.78,0,False
17117,United Kingdom,2011-02-24 13:54:00,2011-02-24 13:54:00,1,116.19999999999999,68,9,116.19999999999999,0,False
17118,United Kingdom,2011-01-26 12:19:00,2011-01-26 12:19:00,1,157.02,154,10,157.02,0,False
17119,United Kingdom,2011-10-11 11:03:00,2011-12-06 14:40:00,2,606.91,334,35,303.455,56,True
17120,United Kingdom,2011-04-20 15:21:00,2011-04-20 15:21:00,1,307.46,120,18,307.46,0,False
17121,United Kingdom,2010-11-02 11:47:00,2010-11-02 11:47:00,1,314.74,106,12,314.74,0,False
17122,United Kingdom,2010-07-28 09:34:00,2011-08-12 14:33:00,4,570.5,368,23,142.625,380,True
17123,United Kingdom,2010-05-16 11:52:00,2011-07-01 10:47:00,3,977.17,676,37,325.7233333333333,411,True
17124,United Kingdom,2011-06-07 14:02:00,2011-06-07 14:02:00,1,294.24,129,31,294.24,0,False
17125,United Kingdom,2011-10-20 14:41:00,2011-10-20 14:41:00,1,230.5,281,34,230.5,0,False
17126,United Kingdom,2010-08-31 13:41:00,2011-07-10 13:52:00,9,2016.43,1426,295,224.04777777777778,313,True
17127,United Kingdom,2009-12-04 15:18:00,2010-10-07 09:54:00,5,1155.0300000000002,340,27,231.00600000000003,307,True
17128,United Kingdom,2011-01-09 12:02:00,2011-01-09 12:02:00,1,157.09,76,14,157.09,0,False
